State,District,Latitude,Longitude,District code,State name,Population,Male,Female,Literate,Male_Literate,Female_Literate,sex_ratio
Orissa,Nayagarh,20.192895622119817,85.05614700460825,385,ORISSA,962789,502636,460153,688362,392333,296029,91.54795915931211
Orissa,Nuapada,20.471309512195116,82.59152536585364,394,ORISSA,610382,301962,308420,299383,180903,118480,102.13867970141939
Orissa,Puri,19.83509174603177,85.86698989898981,387,ORISSA,1698730,865380,833350,1291939,704857,587082,96.2987358154799
Orissa,Rayagada,19.292840020060204,83.45860120361095,396,ORISSA,967911,471960,495951,407735,241959,165776,105.08326976862446
Orissa,Sambalpur,21.515752380952385,84.34958483245157,372,ORISSA,1041099,526877,514222,703691,393192,310499,97.5981111340977
Orissa,Sundargarh,22.06354819277107,84.50524819277099,374,ORISSA,2093437,1061147,1032290,1342322,750147,592175,97.28058412265219
Puducherry,Karaikal,10.876161726078813,79.82369793621002,637,PONDICHERRY,200222,97809,102413,154916,79903,75013,104.70713329039249
Puducherry,Mahe,12.006420793787758,75.28275021570326,636,PONDICHERRY,41816,19143,22673,36470,16610,19860,118.44016089432168
Puducherry,Yanam,16.707695652173904,82.26187304347832,634,PONDICHERRY,55626,27301,28325,39274,19919,19355,103.75077835976705
Punjab,Amritsar,31.548679820627772,74.79883856502238,49,PUNJAB,2490656,1318408,1172248,1684770,932981,751789,88.9139022214671
Punjab,Bathinda,30.190524611973352,75.05685898004438,46,PUNJAB,1388525,743197,645328,844868,488261,356607,86.8313515797292
Punjab,Faridkot,30.591187250996025,74.79751553784862,45,PUNJAB,617508,326671,290837,381285,215767,165518,89.03055367632878
Punjab,Fatehgarh Sahib,30.64290947368421,76.36208394736842,40,PUNJAB,600163,320795,279368,426033,238696,187337,87.08614535762715
Punjab,Firozpur,30.63407535211269,74.40245732394365,43,PUNJAB,2029074,1071637,957437,1227511,707070,520441,89.3434063960091
Punjab,Gurdaspur,32.04283371212125,75.3204064393939,35,PUNJAB,2298323,1212617,1085706,1634719,907660,727059,89.53412330521509
Punjab,Hoshiarpur,31.55157169811319,75.8469857442349,38,PUNJAB,1586625,809057,777568,1199699,637927,561772,96.10793800684007
Punjab,Jalandhar,31.250336907216507,75.54400350515463,37,PUNJAB,2193590,1145211,1048379,1622537,882581,739956,91.54461492249027
Punjab,Kapurthala,31.336592638036837,75.47641165644177,36,PUNJAB,815168,426311,388857,576567,316254,260313,91.21439512468596
Punjab,Ludhiana,30.76596397379912,75.83110851528383,41,PUNJAB,3498739,1867816,1630923,2560225,1428348,1131877,87.31711260638093
Punjab,Mansa,29.919547714285724,75.4304922857143,47,PUNJAB,769751,408732,361019,423560,244037,179523,88.32658074239355
Punjab,Moga,30.756540067340065,75.1600845117845,42,PUNJAB,995746,525920,469826,627889,348549,279340,89.33411925768178
Punjab,Muktsar,30.31243303303303,74.5518747747748,44,PUNJAB,901896,475622,426274,524848,300401,224447,89.62453376841273
Punjab,Patiala,30.214540380693364,76.27505893949697,48,PUNJAB,1895686,1002522,893164,1266791,711052,555739,89.09171070560048
Punjab,Rupnagar,30.910937330754347,76.53743500967126,51,PUNJAB,684627,357485,327142,502731,278534,224197,91.51209141642308
Punjab,Sangrur,30.185045204336895,75.89437014178496,53,PUNJAB,1655169,878029,777140,1002077,570413,431664,88.50960503582456
Rajasthan,Ajmer,26.199300378787903,74.6990419191919,119,RAJASTHAN,2583052,1324085,1258967,1526673,926268,600405,95.08203778458332
Rajasthan,Alwar,27.55271738035265,76.65359630562563,104,RAJASTHAN,3674179,1939026,1735153,2182476,1359829,822647,89.4858036973202
Rajasthan,Banswara,23.453642032967014,74.44246868131869,125,RAJASTHAN,1797485,907754,889731,829343,513854,315489,98.01455019752048
Rajasthan,Baran,24.98023243243244,76.86210651828291,128,RAJASTHAN,1222755,633945,588810,693307,432607,260700,92.88029718666446
Rajasthan,Barmer,25.77070908045978,71.50297126436782,115,RAJASTHAN,2603751,1369022,1234729,1188322,783461,404861,90.1905886099712
Rajasthan,Bharatpur,27.32411858037578,77.21752077244258,105,RAJASTHAN,2548462,1355726,1192736,1480869,943910,536959,87.97765920252323
Rajasthan,Bhilwara,25.45119767759564,74.63947595628417,122,RAJASTHAN,2408523,1220736,1187787,1256126,777582,478544,97.3008906102548
Rajasthan,Bikaner,28.12489068322981,73.26943322981371,101,RAJASTHAN,2363937,1240801,1123136,1278801,782399,496402,90.51701280060219
Rajasthan,Bundi,25.48580716049379,75.79984074074079,121,RAJASTHAN,1110906,577160,533746,585044,371705,213339,92.47799570309793
Rajasthan,Chittaurgarh,24.631623761665463,74.80010997846382,126,RAJASTHAN,1544338,783171,761167,821825,514851,306974,97.19039647790841
Rajasthan,Churu,28.29330375536484,74.65846427038629,102,RAJASTHAN,2039547,1051446,988101,1149269,696729,452540,93.97543953755114
Rajasthan,Dausa,26.91234817629181,76.57342097264443,109,RAJASTHAN,1634409,857787,776622,938051,596935,341116,90.53786079761059
Rajasthan,Dhaulpur,26.72397054945053,77.74476219780222,106,RAJASTHAN,1206516,653647,552869,683098,435721,247377,84.5821980365549
Rajasthan,Dungarpur,23.75104807692308,73.84765641025645,124,RAJASTHAN,1388552,696532,692020,681591,415820,265771,99.35221928066478
Rajasthan,Ganganagar,29.256785412667963,73.56192303262948,99,RAJASTHAN,1969168,1043340,925828,1193343,710908,482435,88.73694097801292
Rajasthan,Hanumangarh,29.1813351791531,74.74632573289902,100,RAJASTHAN,1774692,931184,843508,1034136,624281,409855,90.58446021409303
Rajasthan,Jaipur,27.033459290187885,75.77117286012533,110,RAJASTHAN,6626178,3468507,3157671,4300965,2554793,1746172,91.03833436115309
Rajasthan,Jaisalmer,26.86900838548185,71.18371877346682,114,RAJASTHAN,669919,361708,308211,308653,210415,98238,85.20989306291263
Rajasthan,Jalor,25.07578093797277,72.18647261724662,116,RAJASTHAN,1828730,936634,892096,829582,543923,285659,95.24488754412076
Rajasthan,Jhalawar,24.24725541474657,76.11242891705065,129,RAJASTHAN,1411129,725143,685986,739792,466815,272977,94.60009956656825
Rajasthan,Jhunjhunun,28.13517401247401,75.52840893970894,103,RAJASTHAN,2137045,1095896,1041149,1370360,815834,554526,95.0043617277552
Rajasthan,Jodhpur,26.678460838536967,73.00450847457628,113,RAJASTHAN,3687165,1923928,1763237,2031532,1265753,765779,91.64776436540245
Rajasthan,Karauli,26.51901555555556,76.96081818181815,107,RAJASTHAN,1458248,783639,674609,805849,531904,273945,86.08670574078116
Rajasthan,Kota,25.175718080000014,76.18618928000001,127,RAJASTHAN,1951014,1021161,929853,1298345,765396,532949,91.05841292411286
Rajasthan,Nagaur,27.07862016048146,74.14215667001012,112,RAJASTHAN,3307743,1696325,1611418,1758624,1102750,655874,94.99465019969641
Rajasthan,Pali,25.80490393541874,73.55285640766907,118,RAJASTHAN,2037573,1025422,1012151,1085693,667381,418312,98.70580112383
Rajasthan,Rajsamand,25.24894767441859,73.96570215946844,123,RAJASTHAN,1156597,581339,575258,619139,383334,235805,98.95396661844465
Rajasthan,Sawai Madhopur,26.251081180223288,76.4219283891548,108,RAJASTHAN,1335551,704031,631520,741748,486184,255564,89.70059557036551
Rajasthan,Sikar,27.64644058641976,75.29317422839503,111,RAJASTHAN,2677333,1374990,1302343,1652117,995275,656842,94.71654339304287
Rajasthan,Sirohi,24.7976905263158,72.75309131578943,117,RAJASTHAN,1036346,534231,502115,476806,309900,166906,93.98836832755867
Rajasthan,Tonk,26.153935071707927,75.79192216427637,120,RAJASTHAN,1421326,728136,693190,749659,478329,271330,95.20062186184998
Rajasthan,Udaipur,24.44076752136749,73.84029839743584,130,RAJASTHAN,3068420,1566801,1501619,1582629,973444,609185,95.83980352322982
Sikkim,East,27.29600352941175,88.74908392156858,93,NCT OF DELHI,1709346,907500,801846,1352998,748382,604616,88.35768595041323
Tamil Nadu,Ariyalur,11.190514836795256,79.22249643916912,616,TAMIL NADU,754894,374703,380191,480604,269582,211022,101.46462665097424
Tamil Nadu,Chennai,13.058098905608748,80.28139151846806,603,TAMIL NADU,4646732,2335844,2310888,3776276,1968079,1808197,98.93160673401134
Tamil Nadu,Coimbatore,10.871376995940452,77.07619012178621,632,TAMIL NADU,3458045,1729297,1728748,2635907,1394790,1241117,99.9682529952923
Tamil Nadu,Cuddalore,11.57587300613498,79.63002365371497,617,TAMIL NADU,2605914,1311697,1294217,1815281,1000322,814959,98.66737516362392
Tamil Nadu,Dharmapuri,12.300141200000006,78.11509813333339,630,TAMIL NADU,1506843,774303,732540,917709,527599,390110,94.60637502373102
Tamil Nadu,Dindigul,10.377801390820574,77.78011279554937,612,TAMIL NADU,2159775,1080938,1078837,1481834,816180,665654,99.80563177536547
Tamil Nadu,Erode,11.267012155963302,77.42034334862392,610,TAMIL NADU,2251744,1129868,1121876,1492662,828300,664362,99.29266073559036
Tamil Nadu,Kancheepuram,12.496424756511884,80.08820360135913,604,TAMIL NADU,3998252,2012958,1985294,3013382,1611461,1401921,98.6257040633734
Tamil Nadu,Kanniyakumari,8.183466300191206,77.32053064053538,629,TAMIL NADU,1870374,926345,944029,1548738,780541,768197,101.90900798298689
Tamil Nadu,Karur,10.79532776617955,78.08749686847604,613,TAMIL NADU,1064493,528184,536309,727044,401726,325318,101.53828968692729
Tamil Nadu,Madurai,9.904313833333331,78.01366033333332,623,TAMIL NADU,3038252,1526475,1511777,2273430,1223810,1049620,99.03712802371477
Tamil Nadu,Nagapattinam,10.789468161718286,79.79437299431483,618,TAMIL NADU,1616450,798127,818323,1213008,640916,572092,102.53042435602353
Tamil Nadu,Namakkal,11.33766638477801,78.14624841437633,609,TAMIL NADU,1726601,869280,857321,1176131,653312,522819,98.62426375851278
Tamil Nadu,Perambalur,11.260137758112096,78.86034011799416,615,TAMIL NADU,565223,282157,283066,375823,208011,167812,100.32216106635667
Tamil Nadu,Pudukkottai,10.130514816433578,79.05444484265728,621,TAMIL NADU,1618345,803188,815157,1110545,608776,501769,101.49018660637361
Tamil Nadu,Ramanathapuram,9.31286995153476,78.99185362412462,626,TAMIL NADU,1353445,682658,670787,978946,536487,442459,98.26106190801251
Tamil Nadu,Salem,11.629324202127655,78.2478257978723,608,TAMIL NADU,3482056,1781571,1700485,2285562,1285107,1000455,95.44862371468777
Tamil Nadu,Sivaganga,9.960306580645158,78.56535729032255,622,TAMIL NADU,1339101,668672,670429,959744,526304,433440,100.26275961906586
Tamil Nadu,Thanjavur,10.387692255892237,79.3194869107745,620,TAMIL NADU,2405890,1182416,1223474,1790998,944264,846734,103.47238197047402
Tamil Nadu,Theni,9.924066666666668,77.43458833333332,624,TAMIL NADU,1245899,625683,620216,870080,479403,390677,99.12623485055532
Tamil Nadu,Thiruvallur,13.275858101752885,80.19724702864492,602,TAMIL NADU,3728104,1876062,1852042,2791721,1495711,1296010,98.7196585187483
Tamil Nadu,Thiruvarur,10.368927409395978,79.60322893959727,619,TAMIL NADU,1264277,626693,637584,946471,503085,443386,101.7378525051341
Tamil Nadu,Tiruvannamalai,12.419318947368414,79.23265631578953,606,TAMIL NADU,2464875,1235889,1228986,1626813,909803,717010,99.44145469374676
Tamil Nadu,Vellore,12.784882632293078,79.02643283582084,605,TAMIL NADU,3936331,1961688,1974643,2773928,1504355,1269573,100.66040063455554
Tamil Nadu,Virudhunagar,9.468872195892564,77.87641469194315,625,TAMIL NADU,1942288,967709,974579,1398788,760375,638413,100.70992416108562
Tripura,Dhalai,23.781360477941163,91.94654283088232,291,TRIPURA,378230,194544,183686,276217,151643,124574,94.41874331770704
Tripura,North Tripura,24.121739755351683,92.17842538226292,292,TRIPURA,693947,352860,341087,520402,275646,244756,96.66354928300176
Tripura,South Tripura,23.211874098057383,91.6065807585568,290,TRIPURA,876001,447544,428457,646810,351082,295728,95.73516793879485
Tripura,West Tripura,23.780166241299337,91.41310788863107,289,TRIPURA,1725739,879428,846311,1361354,722998,638356,96.2342568123826
Uttar Pradesh,Agra,26.99512974910393,78.05278291517321,146,UTTAR PRADESH,4418797,2364953,2053844,2680510,1614594,1065916,86.8450239814491
Uttar Pradesh,Aligarh,27.93748576850093,78.00146831119557,143,UTTAR PRADESH,3673889,1951996,1721893,2092567,1283380,809187,88.21191231949246
Uttar Pradesh,Allahabad,25.392038662316445,82.05172446982063,175,UTTAR PRADESH,5954391,3131807,2822584,3665727,2199340,1466387,90.1263711333425
Uttar Pradesh,Ambedkar Nagar,26.39119025974028,82.68282142857147,178,UTTAR PRADESH,2397888,1212410,1185478,1486939,846676,640263,97.77863923920125
Uttar Pradesh,Auraiya,26.66892394014961,79.42637057356607,162,UTTAR PRADESH,1379545,740040,639505,930836,546198,384638,86.4149235176477
Uttar Pradesh,Azamgarh,26.008290954773837,83.01220251256285,191,UTTAR PRADESH,4613913,2285004,2328909,2771917,1559414,1212503,101.92144083774033
Uttar Pradesh,Baghpat,29.045793499999988,77.30266300000001,139,UTTAR PRADESH,1303048,700070,602978,797970,489858,308112,86.13110117559673
Uttar Pradesh,Bahraich,27.691776300578027,81.46779783237004,180,UTTAR PRADESH,3487731,1843884,1643847,1398368,878285,520083,89.15132405292306
Uttar Pradesh,Ballia,25.86075638297873,84.03651978723408,193,UTTAR PRADESH,3239774,1672902,1566872,1963590,1160960,802630,93.66191205462125
Uttar Pradesh,Balrampur,27.449076537911324,82.47158326180256,182,UTTAR PRADESH,2148665,1114721,1033944,868357,544943,323414,92.75361278741497
Uttar Pradesh,Banda,25.351885902503284,80.52487391304344,170,UTTAR PRADESH,1799410,965876,833534,1002937,630626,372311,86.29824118209791
Uttar Pradesh,Bara Banki,26.922777025232424,81.35762350597606,176,UTTAR PRADESH,3260699,1707073,1553626,1692458,1010518,681940,91.01110497324953
Uttar Pradesh,Bareilly,28.51101940789474,79.43187072368416,150,UTTAR PRADESH,4448359,2357665,2090694,2191759,1342697,849062,88.67646591012718
Uttar Pradesh,Basti,26.833880454545447,82.69790590909092,185,UTTAR PRADESH,2464464,1255272,1209192,1393783,819719,574064,96.32908246180908
Uttar Pradesh,Bijnor,29.313974259681096,78.45098815489754,134,UTTAR PRADESH,3682713,1921215,1761498,2135393,1241471,893922,91.68666703101943
Uttar Pradesh,Bulandshahr,28.34875862068968,78.01082758620684,142,UTTAR PRADESH,3499171,1845260,1653911,2031656,1253314,778342,89.6302418087424
Uttar Pradesh,Chandauli,25.1180859611231,83.25307062634984,196,UTTAR PRADESH,1952756,1017905,934851,1174606,699454,475152,91.84069240253265
Uttar Pradesh,Chitrakoot,25.159924623803,81.07666087551297,171,UTTAR PRADESH,991730,527721,464009,531072,330339,200733,87.92695382598001
Uttar Pradesh,Deoria,26.42218856548857,83.8244070686071,190,UTTAR PRADESH,3100946,1537436,1563510,1875239,1079288,795951,101.6959405139466
Uttar Pradesh,Etah,27.591155309734443,78.70021858407083,201,UTTAR PRADESH,1774480,947339,827141,1055202,647042,408160,87.31203930166498
Uttar Pradesh,Etawah,26.78817670157068,79.07621806282728,161,UTTAR PRADESH,1581810,845856,735954,1062003,623583,438420,87.00700828509818
Uttar Pradesh,Faizabad,26.60589185185181,82.00783530864202,177,UTTAR PRADESH,2470996,1259628,1211368,1450901,838339,612562,96.1687101271169
Uttar Pradesh,Farrukhabad,27.45063297872342,79.4406284574468,159,UTTAR PRADESH,1885204,1006240,878964,1092677,654827,437850,87.35132771505803
Uttar Pradesh,Fatehpur,25.8374362030905,80.85416203090509,172,UTTAR PRADESH,2632733,1384722,1248011,1512166,911003,601163,90.12718798430298
Uttar Pradesh,Firozabad,27.20963993055552,78.42660624999998,147,UTTAR PRADESH,2498156,1332046,1166110,1521806,912314,609492,87.54277254689401
Uttar Pradesh,Gautam Buddha Nagar,28.393311038961038,77.52462467532465,141,UTTAR PRADESH,1648115,890214,757901,1122947,666065,456882,85.13694459983779
Uttar Pradesh,Ghaziabad,28.74997308584685,77.67441879350343,140,UTTAR PRADESH,4681645,2488834,2192811,3123264,1811397,1311867,88.10595644386086
Uttar Pradesh,Ghazipur,25.624724775583484,83.5360854578097,195,UTTAR PRADESH,3620268,1855075,1765193,2197549,1293553,903996,95.15480506178996
Uttar Pradesh,Gonda,27.157215552099505,82.0226888024882,183,UTTAR PRADESH,3433919,1787146,1646773,1679994,1034181,645813,92.1454094964821
Uttar Pradesh,Gorakhpur,26.63315886792452,83.3549560377358,188,UTTAR PRADESH,4440895,2277777,2163118,2700328,1593890,1106438,94.96618852503998
Uttar Pradesh,Hardoi,27.337409090909137,80.26411767676768,155,UTTAR PRADESH,4092845,2191442,1901403,2221601,1374587,847014,86.76492464778899
Uttar Pradesh,Jalaun,26.067954587155988,79.36686911314993,165,UTTAR PRADESH,1689974,906092,783882,1075196,653430,421766,86.51240712863594
Uttar Pradesh,Jaunpur,25.70141280913127,82.54315351934063,194,UTTAR PRADESH,4494204,2220465,2273739,2731677,1565394,1166283,102.39922718889962
Uttar Pradesh,Jhansi,25.45581535234902,78.89954580536917,166,UTTAR PRADESH,1998603,1057436,941167,1304513,783705,520808,89.00463006744617
Uttar Pradesh,Jyotiba Phule Nagar,28.870498984771597,78.39009365482241,137,UTTAR PRADESH,1840221,963449,876772,983110,600541,382569,91.00346774972002
Uttar Pradesh,Kannauj,26.993988617886185,79.64437940379408,160,UTTAR PRADESH,1656616,881776,774840,1017087,603596,413491,87.8726570013246
Uttar Pradesh,Kanpur Dehat,26.43047641196011,79.98710083056478,163,UTTAR PRADESH,1796184,963255,832929,1170243,692964,477279,86.47024931093013
Uttar Pradesh,Kaushambi,25.53587532051282,81.41811282051287,174,UTTAR PRADESH,1599596,838485,761111,813424,507279,306145,90.77216646690161
Uttar Pradesh,Kushinagar,26.892530675909864,83.92261542461007,189,UTTAR PRADESH,3564544,1818055,1746489,1954820,1183722,771098,96.06359543578165
Uttar Pradesh,Lalitpur,24.58877161016945,78.60082330508473,167,UTTAR PRADESH,1221592,641011,580581,641191,397586,243605,90.5727046805749
Uttar Pradesh,Lucknow,26.838233589251463,80.89706026871404,157,UTTAR PRADESH,4589838,2394476,2195362,3127260,1742440,1384820,91.68444369457033
Uttar Pradesh,Mahoba,25.34529670138888,79.67863003472216,169,UTTAR PRADESH,875958,466358,409600,488106,302283,185823,87.82952152638101
Uttar Pradesh,Mainpuri,27.17386862302482,79.03501851015807,148,UTTAR PRADESH,1868529,993377,875152,1203885,712110,491775,88.09867754135641
Uttar Pradesh,Mathura,27.59390432801821,77.62153416856502,145,UTTAR PRADESH,2547184,1367125,1180059,1507746,943346,564400,86.31683276949803
Uttar Pradesh,Mau,26.01082203791469,83.50582654028433,192,UTTAR PRADESH,2205968,1114709,1091259,1363044,773082,589962,97.89631195226737
Uttar Pradesh,Meerut,29.02957625698323,77.80611005586593,138,UTTAR PRADESH,3443689,1825743,1617946,2141488,1254520,886968,88.61849668874535
Uttar Pradesh,Mirzapur,25.10207959183675,82.60126628571429,199,UTTAR PRADESH,2496970,1312302,1184668,1428683,865837,562846,90.27403753099516
Uttar Pradesh,Moradabad,28.851770406189537,78.73580193423597,135,UTTAR PRADESH,4772006,2503186,2268820,2263848,1357435,906413,90.63729183528511
Uttar Pradesh,Muzaffarnagar,29.470507977736563,77.64017847866423,133,UTTAR PRADESH,4143512,2193434,1950078,2417339,1448528,968811,88.90525085322831
Uttar Pradesh,Pilibhit,28.52024175035868,79.90103974175037,151,UTTAR PRADESH,2031007,1072002,959005,1061095,654290,406805,89.45925474019639
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,131,RAJASTHAN,867848,437744,430104,401515,250122,151393,98.25468767133302
Uttar Pradesh,Pratapgarh,25.864842731707316,81.93530048780492,173,UTTAR PRADESH,3209141,1606085,1603056,1931559,1121381,810178,99.81140475130519
Uttar Pradesh,Rae Bareli,26.253902840059787,81.22260463378181,158,UTTAR PRADESH,3405559,1752542,1653017,1965843,1165965,799878,94.32110614182142
Uttar Pradesh,Rampur,28.83244727272725,79.10977333333337,136,UTTAR PRADESH,2335819,1223889,1111930,1043666,630408,413258,90.852193295307
Uttar Pradesh,Saharanpur,30.03381165217392,77.59905147826095,132,UTTAR PRADESH,3466382,1834106,1632276,2077108,1220114,856994,88.99572870924581
Uttar Pradesh,Sant Kabir Nagar,26.791596516393444,83.0387764344262,186,UTTAR PRADESH,1715183,869656,845527,954949,567098,387851,97.22545466253322
Uttar Pradesh,Shahjahanpur,27.991389350649328,79.8302275324675,152,UTTAR PRADESH,3006538,1606403,1400135,1490930,915142,575788,87.15963553354918
Uttar Pradesh,Sitapur,27.501995963091108,80.85288881199547,154,UTTAR PRADESH,4483992,2375264,2108728,2283733,1397702,886031,88.77867891737507
Uttar Pradesh,Sonbhadra,24.46693268858798,83.06816324951639,200,UTTAR PRADESH,1862559,971344,891215,985708,601988,383720,91.75070829695761
Uttar Pradesh,Sultanpur,26.2846386419753,82.05710456790123,179,UTTAR PRADESH,3797117,1914586,1882531,2239902,1300248,939654,98.32574770733726
Uttar Pradesh,Unnao,26.63163990895297,80.636773292868,156,UTTAR PRADESH,3108367,1630087,1478280,1773584,1053063,720521,90.68718418096702
Uttar Pradesh,Varanasi,25.36057088888889,82.82529666666672,197,UTTAR PRADESH,3676841,1921857,1754984,2403903,1389116,1014787,91.31709591296334
Uttaranchal,Almora,29.683532133676103,79.50165064267351,64,UTTARAKHAND,622506,291081,331425,436497,231604,204893,113.86005957104723
Uttaranchal,Bageshwar,29.98703393393397,79.83954354354357,63,UTTARAKHAND,259898,124326,135572,179483,97546,81937,109.04557373357142
Uttaranchal,Chamoli,30.58338611464965,79.56281095541402,57,UTTARAKHAND,391605,193991,197614,280556,155395,125161,101.86761241500895
Uttaranchal,Champawat,29.29142393939393,80.07720212121217,65,UTTARAKHAND,259648,131125,128523,177726,102015,75711,98.01563393708294
Uttaranchal,Pithoragarh,30.14720631868129,80.34229230769236,62,UTTARAKHAND,483439,239306,244133,345550,189623,155927,102.01708273089685
Uttaranchal,Tehri Garhwal,30.463700918635173,78.48783792650917,59,UTTARAKHAND,618931,297986,320945,407994,227406,180588,107.7047243830247
Uttaranchal,Udham Singh Nagar,29.02779577677222,79.45629004524895,67,UTTARAKHAND,1648902,858783,790119,1037839,598525,439314,92.00449939041644
Uttaranchal,Uttarkashi,30.968958552036234,78.56880615384617,56,UTTARAKHAND,330086,168597,161489,215126,128237,86889,95.78402937181562
West Bengal,Bankura,23.081280892857155,87.12640053571437,339,WEST BENGAL,3596674,1838095,1758579,2232992,1299337,933655,95.67399943963724
West Bengal,Barddhaman,23.444453888888884,87.8150581111111,335,WEST BENGAL,7717563,3966889,3750674,5247208,2918040,2329168,94.54950718308478
West Bengal,Birbhum,24.06389342723,87.65153089201888,334,WEST BENGAL,3502404,1790920,1711484,2158447,1201481,956966,95.5645143278315
West Bengal,Dakshin Dinajpur,25.342094363021435,88.69821679819614,331,WEST BENGAL,1676276,857199,819077,1083685,596474,487211,95.55272462987008
West Bengal,Darjiling,26.839619571045585,88.33145067024122,327,WEST BENGAL,1846823,937259,909564,1315585,717673,597912,97.04510706218879
West Bengal,Haora,22.401674174428507,87.99421176968654,341,WEST BENGAL,4850029,2500819,2349210,3605206,1942824,1662382,93.93762603371135
West Bengal,Hugli,22.87929264705881,88.00010264705891,338,WEST BENGAL,5519145,2814653,2704492,4078388,2211777,1866611,96.08616053204427
West Bengal,Jalpaiguri,26.62642031250004,89.04154375000003,328,WEST BENGAL,3872846,1983064,1889782,2498780,1396622,1102158,95.29606709617036
West Bengal,Kolkata,22.550581481481483,88.3527648148148,342,WEST BENGAL,4496694,2356766,2139928,3588137,1926915,1661222,90.79934113102446
West Bengal,Maldah,25.08026802575105,88.17191684549356,332,WEST BENGAL,3988845,2051541,1937304,2086432,1152019,934413,94.43164918468605
West Bengal,Murshidabad,24.25950655391121,88.16816860465121,333,WEST BENGAL,7103807,3627564,3476243,4055834,2177187,1878647,95.82857807608633
West Bengal,Nadia,23.56410971055088,88.58293034547152,336,WEST BENGAL,5167600,2653768,2513832,3480555,1878866,1601689,94.72689398621131
West Bengal,Puruliya,23.254192328767108,86.3968532876713,340,WEST BENGAL,2930115,1496996,1433119,1624905,1002058,622847,95.73298793049547
West Bengal,Uttar Dinajpur,26.044619165196977,88.23595232216337,330,WEST BENGAL,3007134,1551066,1456068,1489667,853495,636172,93.87530898104916
